event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE66301,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,2,Palestine News and Information Agency; Quds News Network,National,"On 2 January 2025, Israeli drones [Quadcopter] struck a home in the areas of Al Karama and Al Safttawi north of Gaza City coded to Gaza - Sheikh Radwan (Gaza City, Gaza Strip). Casualties unknown.",0,,1759790002
PSE66303,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,1,Palestine News and Information Agency,National,"On 2 January 2025, Israeli warplanes struck a gathering of people in Gaza - Ash Shati' Camp (Gaza City, Gaza Strip), resulting in four dead and others injured.",4,,1759790002
PSE66305,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,2,Palestine News and Information Agency,National,"On 2 January 2025, Israeli warplanes struck Al Shaghaf Street east of Gaza City coded to Gaza - Shujaiyya (Gaza City, Gaza Strip), resulting in one dead.",1,,1759790002
PSE66307,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah Camp,31.4249,34.34,2,Palestine News and Information Agency,National,"On 2 January 2025, Israeli warplanes struck east of Deir El Balah coded to Deir al Balah Camp (Deir El Balah, Gaza Strip), resulting in nine dead and others injured.",9,,1765850627
PSE66309,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Journalists (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,2,Ma'an News Agency; Palestine News and Information Agency,National,"On 2 January 2025, Israeli warplanes struck a gathering of people near Falasteen roundabout west of Gaza City coded to Gaza - Southern Remal (Gaza City, Gaza Strip), resulting in two dead and others injured. Also, Israeli warplanes [and likely drones] struck the vicinity of Al Ayoun and Al Lababidi junctions west of Gaza city coded to the same location, resulting in 8 dead and others injured. Additionally, Israeli warplanes struck Al Thawra Street close to 'Taj Mall' in the same location, resulting in two dead and others injured. Total fatalities coded as 12, including one journalist.",12,,1759790002
PSE66310,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,1,Palestine News and Information Agency; Quds News Network,National,"On 2 January 2025, Israeli warplanes launched a raid on a building [likely the interior and post office building near the Abu Hamid roundabout] in central Khan Yunis city (Khan Yunis, Gaza Strip), resulting in six dead and others injured. Additionally, Israeli helicopters fired at a tent, where IDPs were sheltering, near Baar Znoun and Al Shaar areas in the same location, resulting in injuries.",6,,1753956656
PSE66311,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Palestine News and Information Agency,National,"On 2 January 2025, Israeli drones [Quadcopter] struck a school, where IDPs were sheltering, in the new camp area in An Nusayrat - North (Deir El Balah, Gaza Strip), resulting in three injuries, including one woman.",0,,1753956656
PSE66314,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ad Darraj,31.5172,34.4642,1,Palestine News and Information Agency,National,"On 2 January 2025, Israeli warplanes struck Araba in Al Maalem Street in Gaza - Ad Darraj (Gaza City, Gaza Strip), resulting in three dead.",3,,1759790002
PSE66315,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Palestine News and Information Agency,National,"On 2 January 2025, Israeli warplanes struck people in Al Keshko Street in Gaza - Shujaiyya (Gaza City, Gaza Strip), resulting in two dead and others injured. Israeli warplanes also struck Al Mansoura Street in the same location, resulting in one dead and others injured. Total fatalities coded as 3.",3,,1759790002
PSE66316,1/2/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Az Zawayda,31.4284,34.366,1,Palestine News and Information Agency; Quds News Network,National,"On 2 January 2025, Israeli warplanes [and likely drones] struck a group of people in Az Zawayda (Deir El Balah, Gaza Strip), resulting in four dead and 12 others injured. Israeli warplanes also struck a gas station in the same location, resulting in seven dead. Total fatalities coded as 11.",11,,1767742780
